animal_id,time_s,mv
235,14.258,0.055364
235,14.259,0.052735
235,14.26,0.049256
235,14.261,0.046546
235,14.262,0.045545
235,14.263,0.045811
235,14.264,0.046094
235,14.265,0.045502
235,14.266,0.044202
235,14.267,0.043031
235,14.268,0.042397
235,14.269,0.04178
235,14.27,0.040601
235,14.271,0.039448
235,14.272,0.039988
235,14.273,0.043262
235,14.274,0.048215
235,14.275,0.05217
235,14.276,0.05278
235,14.277,0.049569
235,14.278,0.043906
235,14.279,0.037838
235,14.28,0.032972
235,14.281,0.030099
235,14.282,0.029241
235,14.283,0.029678
235,14.284,0.030138
235,14.285,0.029488
235,14.286,0.027592
235,14.287,0.025448
235,14.288,0.024254
235,14.289,0.024338
235,14.29,0.024975
235,14.291,0.025119
235,14.292,0.024327
235,14.293,0.023105
235,14.294,0.022413
235,14.295,0.022764
235,14.296,0.023749
235,14.297,0.024397
235,14.298,0.024044
235,14.299,0.022918
235,14.3,0.021881
235,14.301,0.021538
235,14.302,0.021619
235,14.303,0.021251
235,14.304,0.01968
235,14.305,0.016766
235,14.306,0.013106
235,14.307,0.009868
235,14.308,0.008358
235,14.309,0.009763
235,14.31,0.015213
235,14.311,0.02538
235,14.312,0.039003
235,14.313,0.052073
235,14.314,0.060453
235,14.315,0.064857
235,14.316,0.072006
235,14.317,0.088394
235,14.318,0.112007
235,14.319,0.131049
235,14.32,0.131995
235,14.321,0.110008
235,14.322,0.072484
235,14.323,0.033324
235,14.324,0.004004
235,14.325,-0.011215
235,14.326,-0.014279
235,14.327,-0.009745
235,14.328,-0.002015
235,14.329,0.005621
235,14.33,0.011049
235,14.331,0.013464
235,14.332,0.013427
235,14.333,0.012356
235,14.334,0.011604
235,14.335,0.011786
235,14.336,0.012784
235,14.337,0.014147
235,14.338,0.01551
235,14.339,0.016909
235,14.34,0.01875
235,14.341,0.021248
235,14.342,0.023936
235,14.343,0.025919
235,14.344,0.026565
235,14.345,0.025869
235,14.346,0.024289
235,14.347,0.022358
235,14.348,0.020357
235,14.349,0.018178
235,14.35,0.01549
235,14.351,0.012062
235,14.352,0.008052
235,14.353,0.004055
235,14.354,0.000754
235,14.355,-0.001585
235,14.356,-0.003256
235,14.357,-0.004738
235,14.358,-0.006203
235,14.359,-0.007319
235,14.36,-0.007518
235,14.361,-0.006537
235,14.362,-0.004774
235,14.363,-0.003094
235,14.364,-0.002302
235,14.365,-0.00274
235,14.366,-0.00419
235,14.367,-0.006054
235,14.368,-0.007724
235,14.369,-0.00893
235,14.37,-0.009806
235,14.371,-0.010629
235,14.372,-0.011512
235,14.373,-0.012354
235,14.374,-0.013077
235,14.375,-0.013797
235,14.376,-0.014644
235,14.377,-0.015442
235,14.378,-0.015692
235,14.379,-0.014912
235,14.38,-0.013019
235,14.381,-0.01049
235,14.382,-0.008239
235,14.383,-0.007318
235,14.384,-0.008599
235,14.385,-0.012406
235,14.386,-0.017897
235,14.387,-0.022695
235,14.388,-0.023917
235,14.389,-0.020374
235,14.39,-0.013788
235,14.391,-0.00768
235,14.392,-0.00505
235,14.393,-0.006722
235,14.394,-0.011365
235,14.395,-0.016828
235,14.396,-0.021469
235,14.397,-0.024526
235,14.398,-0.025762
235,14.399,-0.025218
235,14.4,-0.023372
235,14.401,-0.021158
235,14.402,-0.019468
235,14.403,-0.01856
235,14.404,-0.018136
235,14.405,-0.017968
235,14.406,-0.018216
235,14.407,-0.019085
235,14.408,-0.020448
235,14.409,-0.021935
235,14.41,-0.023213
235,14.411,-0.024109
235,14.412,-0.024642
235,14.413,-0.025064
235,14.414,-0.025727
235,14.415,-0.026762
235,14.416,-0.027841
235,14.417,-0.028307
235,14.418,-0.027646
235,14.419,-0.025939
235,14.42,-0.023894
235,14.421,-0.022414
235,14.422,-0.022083
235,14.423,-0.022757
235,14.424,-0.023471
235,14.425,-0.02261
235,14.426,-0.01807
235,14.427,-0.007797
235,14.428,0.008474
235,14.429,0.027504
235,14.43,0.043874
235,14.431,0.054542
235,14.432,0.061967
235,14.433,0.071618
235,14.434,0.085843
235,14.435,0.099938
235,14.436,0.104235
235,14.437,0.091191
235,14.438,0.061888
235,14.439,0.026088
235,14.44,-0.004083
235,14.441,-0.021088
235,14.442,-0.024383
235,14.443,-0.018186
235,14.444,-0.007963
235,14.445,0.001852
235,14.446,0.00872
235,14.447,0.012052
235,14.448,0.012667
235,14.449,0.011894
235,14.45,0.01085
235,14.451,0.010125
235,14.452,0.009724
235,14.453,0.009251
235,14.454,0.008349
235,14.455,0.00712
235,14.456,0.006158
235,14.457,0.006188
235,14.458,0.007573
235,14.459,0.009967
235,14.46,0.012421
235,14.461,0.013908
235,14.462,0.013837
235,14.463,0.01231
235,14.464,0.009993
235,14.465,0.007579
235,14.466,0.005248
235,14.467,0.002671
235,14.468,-0.000508
235,14.469,-0.004269
235,14.47,-0.008195
235,14.471,-0.011773
235,14.472,-0.014689
235,14.473,-0.016863
235,14.474,-0.018299
235,14.475,-0.019036
235,14.476,-0.019141
235,14.477,-0.018614
235,14.478,-0.017382
235,14.479,-0.015484
235,14.48,-0.013255
235,14.481,-0.011283
235,14.482,-0.010165
235,14.483,-0.010195
235,14.484,-0.011175
235,14.485,-0.012556
235,14.486,-0.013857
235,14.487,-0.015003
235,14.488,-0.016235
235,14.489,-0.017733
235,14.49,-0.019403
235,14.491,-0.020896
235,14.492,-0.021773
235,14.493,-0.021801
235,14.494,-0.021141
235,14.495,-0.020228
235,14.496,-0.019499
235,14.497,-0.019294
235,14.498,-0.020024
235,14.499,-0.022267
235,14.5,-0.026331
235,14.501,-0.031376
235,14.502,-0.035008
235,14.503,-0.034462
235,14.504,-0.028823
235,14.505,-0.020144
235,14.506,-0.012286
235,14.507,-0.008425
235,14.508,-0.009271
235,14.509,-0.013233
235,14.51,-0.017954
235,14.511,-0.021665
235,14.512,-0.02364
235,14.513,-0.024021
235,14.514,-0.023523
235,14.515,-0.023055
235,14.516,-0.023201
235,14.517,-0.023816
235,14.518,-0.024201
235,14.519,-0.023835
235,14.52,-0.0229
235,14.521,-0.022107
235,14.522,-0.022198
235,14.523,-0.023462
235,14.524,-0.025443
235,14.525,-0.027176
235,14.526,-0.027948
235,14.527,-0.027857
235,14.528,-0.02765
235,14.529,-0.028063
235,14.53,-0.029197
235,14.531,-0.030393
235,14.532,-0.030723
235,14.533,-0.029786
235,14.534,-0.028102
235,14.535,-0.026761
235,14.536,-0.026679
235,14.537,-0.027973
235,14.538,-0.029847
235,14.539,-0.030949
235,14.54,-0.029753
235,14.541,-0.024627
235,14.542,-0.014086
235,14.543,0.001937
235,14.544,0.020534
235,14.545,0.036646
235,14.546,0.047047
235,14.547,0.053606
235,14.548,0.06152
235,14.549,0.073774
235,14.55,0.087013
235,14.551,0.092617
235,14.552,0.082749
235,14.553,0.056876
235,14.554,0.022909
235,14.555,-0.007861
235,14.556,-0.027166
235,14.557,-0.032876
235,14.558,-0.028001
235,14.559,-0.017672
235,14.56,-0.006618
235,14.561,0.001965
235,14.562,0.006744
235,14.563,0.008082
235,14.564,0.007424
235,14.565,0.006438
235,14.566,0.006202
235,14.567,0.00673
235,14.568,0.007177
235,14.569,0.006652
235,14.57,0.005
235,14.571,0.002989
235,14.572,0.001855
235,14.573,0.002452
235,14.574,0.004553
235,14.575,0.006886
235,14.576,0.007996
235,14.577,0.007272
235,14.578,0.005224
235,14.579,0.002892
235,14.58,0.001
235,14.581,-0.000424
235,14.582,-0.001857
235,14.583,-0.00382
235,14.584,-0.006514
235,14.585,-0.009722
235,14.586,-0.012981
235,14.587,-0.015858
235,14.588,-0.018207
235,14.589,-0.020226
235,14.59,-0.022147
235,14.591,-0.023844
235,14.592,-0.024807
235,14.593,-0.024531
235,14.594,-0.022967
235,14.595,-0.020703
235,14.596,-0.018668
235,14.597,-0.017527
235,14.598,-0.017297
235,14.599,-0.017528
235,14.6,-0.017816
235,14.601,-0.018167
235,14.602,-0.018893
235,14.603,-0.020167
235,14.604,-0.021733
235,14.605,-0.023111
235,14.606,-0.023959
235,14.607,-0.024225
235,14.608,-0.024133
235,14.609,-0.024086
235,14.61,-0.024417
235,14.611,-0.025148
235,14.612,-0.026167
235,14.613,-0.027613
235,14.614,-0.029887
235,14.615,-0.033056
235,14.616,-0.03609
235,14.617,-0.036793
235,14.618,-0.033112
235,14.619,-0.025059
235,14.62,-0.015298
235,14.621,-0.007585
235,14.622,-0.004507
235,14.623,-0.006333
235,14.624,-0.011494
235,14.625,-0.01788
235,14.626,-0.02374
235,14.627,-0.027869
235,14.628,-0.029718
235,14.629,-0.029632
235,14.63,-0.028663
235,14.631,-0.027845
235,14.632,-0.027481
235,14.633,-0.027073
235,14.634,-0.025991
235,14.635,-0.024224
235,14.636,-0.02248
235,14.637,-0.021574
235,14.638,-0.021728
235,14.639,-0.022371
235,14.64,-0.022647
235,14.641,-0.022205
235,14.642,-0.021523
235,14.643,-0.021453
235,14.644,-0.022489
235,14.645,-0.024368
235,14.646,-0.026261
235,14.647,-0.027378
235,14.648,-0.027487
235,14.649,-0.027015
235,14.65,-0.026715
235,14.651,-0.027095
235,14.652,-0.02791
235,14.653,-0.028253
235,14.654,-0.027134
235,14.655,-0.023658
235,14.656,-0.016597
235,14.657,-0.00454
235,14.658,0.012467
235,14.659,0.031309
235,14.66,0.04719
235,14.661,0.057662
235,14.662,0.064915
235,14.663,0.073389
235,14.664,0.084826
235,14.665,0.09517
235,14.666,0.096275
235,14.667,0.081969
235,14.668,0.053571
235,14.669,0.019681
235,14.67,-0.009165
235,14.671,-0.026036
235,14.672,-0.02979
235,14.673,-0.023732
235,14.674,-0.012876
235,14.675,-0.001788
235,14.676,0.006537
235,14.677,0.011032
235,14.678,0.012331
235,14.679,0.012043
235,14.68,0.011748
235,14.681,0.012132
235,14.682,0.012824
235,14.683,0.013009
235,14.684,0.0122
235,14.685,0.010633
235,14.686,0.009204
235,14.687,0.008955
235,14.688,0.010346
235,14.689,0.012824
235,14.69,0.015001
235,14.691,0.015476
235,14.692,0.013843
235,14.693,0.011031
235,14.694,0.00858
235,14.695,0.007448
235,14.696,0.007328
235,14.697,0.007032
235,14.698,0.005548
235,14.699,0.00284
235,14.7,-0.00023
235,14.701,-0.002707
235,14.702,-0.00432
235,14.703,-0.00555
235,14.704,-0.007109
235,14.705,-0.009275
235,14.706,-0.0116
235,14.707,-0.013199
235,14.708,-0.013442
235,14.709,-0.012485
235,14.71,-0.011148
235,14.711,-0.010284
235,14.712,-0.010179
235,14.713,-0.010487
235,14.714,-0.010703
235,14.715,-0.010668
235,14.716,-0.010663
235,14.717,-0.011086
235,14.718,-0.012129
235,14.719,-0.013622
235,14.72,-0.015025
235,14.721,-0.015721
235,14.722,-0.01549
235,14.723,-0.014675
235,14.724,-0.013856
235,14.725,-0.013403
235,14.726,-0.013399
235,14.727,-0.013996
235,14.728,-0.015649
235,14.729,-0.01875
235,14.73,-0.022888
235,14.731,-0.026398
235,14.732,-0.026953
235,14.733,-0.023248
235,14.734,-0.016299
235,14.735,-0.009003
235,14.736,-0.004371
235,14.737,-0.003853
235,14.738,-0.006844
235,14.739,-0.011482
235,14.74,-0.015883
235,14.741,-0.018891
235,14.742,-0.020189
235,14.743,-0.020075
235,14.744,-0.019175
235,14.745,-0.018187
235,14.746,-0.017508
235,14.747,-0.016938
235,14.748,-0.015922
235,14.749,-0.014209
235,14.75,-0.012281
235,14.751,-0.011115
235,14.752,-0.011442
235,14.753,-0.01318
235,14.754,-0.015534
235,14.755,-0.017584
235,14.756,-0.018898
235,14.757,-0.019754
235,14.758,-0.020787
235,14.759,-0.022315
235,14.76,-0.023936
235,14.761,-0.02482
235,14.762,-0.024404
235,14.763,-0.0229
235,14.764,-0.021247
235,14.765,-0.020493
235,14.766,-0.020968
235,14.767,-0.021984
235,14.768,-0.02235
235,14.769,-0.020917
235,14.77,-0.016517
235,14.771,-0.007802
235,14.772,0.005911
235,14.773,0.023059
235,14.774,0.039684
235,14.775,0.052166
235,14.776,0.060541
235,14.777,0.068421
235,14.778,0.079079
235,14.779,0.091236
235,14.78,0.098261
235,14.781,0.092286
235,14.782,0.070675
235,14.783,0.03904
235,14.784,0.007841
235,14.785,-0.013983
235,14.786,-0.022974
235,14.787,-0.020877
235,14.788,-0.01208
235,14.789,-0.00117
235,14.79,0.008437
235,14.791,0.014966
235,14.792,0.018192
235,14.793,0.018955
235,14.794,0.018426
235,14.795,0.0175
235,14.796,0.016576
235,14.797,0.015685
235,14.798,0.01475
235,14.799,0.013804
235,14.8,0.013083
235,14.801,0.012963
235,14.802,0.013775
235,14.803,0.015505
235,14.804,0.017517
235,14.805,0.018719
235,14.806,0.018355
235,14.807,0.016669
235,14.808,0.014607
235,14.809,0.012862
235,14.81,0.011315
235,14.811,0.009327
235,14.812,0.006451
235,14.813,0.002852
235,14.814,-0.000815
235,14.815,-0.003824
235,14.816,-0.005835
235,14.817,-0.007089
235,14.818,-0.008185
235,14.819,-0.009558
235,14.82,-0.011085
235,14.821,-0.012097
235,14.822,-0.011834
235,14.823,-0.010091
235,14.824,-0.007563
235,14.825,-0.005493
235,14.826,-0.004863
235,14.827,-0.005733
235,14.828,-0.007234
235,14.829,-0.008237
235,14.83,-0.008204
235,14.831,-0.007519
235,14.832,-0.007059
235,14.833,-0.007453
235,14.834,-0.008715
235,14.835,-0.01037
235,14.836,-0.011792
235,14.837,-0.012558
235,14.838,-0.012673
235,14.839,-0.012349
235,14.84,-0.011684
235,14.841,-0.010814
235,14.842,-0.010304
235,14.843,-0.011078
235,14.844,-0.013724
235,14.845,-0.017619
235,14.846,-0.020628
235,14.847,-0.020145
235,14.848,-0.01513
235,14.849,-0.007317
235,14.85,-0.000253
235,14.851,0.003005
235,14.852,0.001609
235,14.853,-0.003074
235,14.854,-0.008719
235,14.855,-0.013365
235,14.856,-0.016073
235,14.857,-0.016912
235,14.858,-0.016603
235,14.859,-0.01604
235,14.86,-0.015825
235,14.861,-0.015959
235,14.862,-0.015888
235,14.863,-0.014982
235,14.864,-0.013151
235,14.865,-0.011048
235,14.866,-0.009643
235,14.867,-0.009544
235,14.868,-0.010544
235,14.869,-0.011779
235,14.87,-0.012458
235,14.871,-0.012524
235,14.872,-0.01263
235,14.873,-0.013488
235,14.874,-0.015188
235,14.875,-0.017049
235,14.876,-0.018114
235,14.877,-0.017872
235,14.878,-0.016644
235,14.879,-0.015321
235,14.88,-0.014748
235,14.881,-0.015237
235,14.882,-0.016427
235,14.883,-0.017388
235,14.884,-0.016815
235,14.885,-0.013108
235,14.886,-0.004528
235,14.887,0.009716
235,14.888,0.027696
235,14.889,0.044895
235,14.89,0.057598
235,14.891,0.066326
235,14.892,0.075097
235,14.893,0.086896
235,14.894,0.099494
235,14.895,0.105405
235,14.896,0.096979
235,14.897,0.072967
235,14.898,0.04033
235,14.899,0.009707
235,14.9,-0.010838
235,14.901,-0.018935
235,14.902,-0.016962
235,14.903,-0.009234
235,14.904,0.00021
235,14.905,0.008475
235,14.906,0.013952
235,14.907,0.016338
235,14.908,0.016487
235,14.909,0.015848
235,14.91,0.01558
235,14.911,0.015946
235,14.912,0.016408
235,14.913,0.016295
235,14.914,0.015493
235,14.915,0.014659
235,14.916,0.014733
235,14.917,0.016068
235,14.918,0.018026
235,14.919,0.019444
235,14.92,0.01944
235,14.921,0.017912
235,14.922,0.015522
235,14.923,0.013206
235,14.924,0.011469
235,14.925,0.01
235,14.926,0.00805
235,14.927,0.005219
235,14.928,0.001866
235,14.929,-0.0012
235,14.93,-0.003327
235,14.931,-0.004344
235,14.932,-0.00456
235,14.933,-0.004616
235,14.934,-0.005166
235,14.935,-0.006463
235,14.936,-0.008118
235,14.937,-0.009308
235,14.938,-0.009385
235,14.939,-0.008456
235,14.94,-0.007469
235,14.941,-0.007691
235,14.942,-0.009824
235,14.943,-0.013402
235,14.944,-0.017084
235,14.945,-0.019696
235,14.946,-0.021109
235,14.947,-0.022068
235,14.948,-0.023231
235,14.949,-0.024493
235,14.95,-0.025286
235,14.951,-0.025329
235,14.952,-0.024907
235,14.953,-0.024513
235,14.954,-0.024424
235,14.955,-0.024659
235,14.956,-0.025345
235,14.957,-0.027058
235,14.958,-0.030553
235,14.959,-0.035826
235,14.96,-0.041315
235,14.961,-0.044234
235,14.962,-0.042255
235,14.963,-0.035377
235,14.964,-0.026287
235,14.965,-0.01878
235,14.966,-0.015508
235,14.967,-0.016771
235,14.968,-0.020992
235,14.969,-0.025987
235,14.97,-0.029902
235,14.971,-0.031712
235,14.972,-0.031507
235,14.973,-0.030422
235,14.974,-0.029915
235,14.975,-0.030715
235,14.976,-0.032367
235,14.977,-0.033755
235,14.978,-0.034041
235,14.979,-0.033289
235,14.98,-0.032417
235,14.981,-0.032479
235,14.982,-0.033762
235,14.983,-0.035469
235,14.984,-0.036357
235,14.985,-0.035837
235,14.986,-0.034416
235,14.987,-0.03312
235,14.988,-0.03262
235,14.989,-0.032821
235,14.99,-0.033076
235,14.991,-0.032786
235,14.992,-0.031952
235,14.993,-0.031185
235,14.994,-0.031176
235,14.995,-0.032159
235,14.996,-0.033749
235,14.997,-0.035137
235,14.998,-0.035359
235,14.999,-0.033334
235,15.0,-0.027651
235,15.001,-0.016857
235,15.002,-0.000992
235,15.003,0.017022
235,15.004,0.03275
235,15.005,0.044013
235,15.006,0.052952
235,15.007,0.063629
235,15.008,0.077255
235,15.009,0.08929
235,15.01,0.091396
235,15.011,0.077688
235,15.012,0.050117
235,15.013,0.017696
235,15.014,-0.009295
235,15.015,-0.024757
235,15.016,-0.028393
235,15.017,-0.023784
235,15.018,-0.015412
235,15.019,-0.006743
235,15.02,0.000184
235,15.021,0.00447
235,15.022,0.006194
235,15.023,0.006351
235,15.024,0.006341
235,15.025,0.007013
235,15.026,0.008105
235,15.027,0.008644
235,15.028,0.007902
235,15.029,0.006088
235,15.03,0.004267
235,15.031,0.003566
235,15.032,0.004301
235,15.033,0.005743
235,15.034,0.006684
235,15.035,0.006278
235,15.036,0.004533
235,15.037,0.002177
235,15.038,8.4e-05
235,15.039,-0.001367
235,15.04,-0.002574
235,15.041,-0.004382
235,15.042,-0.007318
235,15.043,-0.010976
235,15.044,-0.014267
235,15.045,-0.016401
235,15.046,-0.017549
235,15.047,-0.01856
235,15.048,-0.020152
235,15.049,-0.022359
235,15.05,-0.024474
235,15.051,-0.025468
235,15.052,-0.024803
235,15.053,-0.023035
235,15.054,-0.021489
235,15.055,-0.021171
235,15.056,-0.022025
235,15.057,-0.023157
235,15.058,-0.02365
235,15.059,-0.02324
235,15.06,-0.022463
235,15.061,-0.022223
235,15.062,-0.023091
235,15.063,-0.024874
235,15.064,-0.026823
235,15.065,-0.028212
235,15.066,-0.028751
235,15.067,-0.028643
235,15.068,-0.028398
235,15.069,-0.02851
235,15.07,-0.02928
235,15.071,-0.030971
235,15.072,-0.033916
235,15.073,-0.038101
235,15.074,-0.042513
235,15.075,-0.044977
235,15.076,-0.04316
235,15.077,-0.036404
235,15.078,-0.026684
235,15.079,-0.017589
235,15.08,-0.012262
235,15.081,-0.011863
235,15.082,-0.015387
235,15.083,-0.02064
235,15.084,-0.025559
235,15.085,-0.029041
235,15.086,-0.030981
235,15.087,-0.031937
235,15.088,-0.032725
235,15.089,-0.03382
235,15.09,-0.034866
235,15.091,-0.0349
235,15.092,-0.033195
235,15.093,-0.029957
235,15.094,-0.026298
235,15.095,-0.023533
235,15.096,-0.022341
235,15.097,-0.022378
235,15.098,-0.022672
235,15.099,-0.022514
235,15.1,-0.022115
235,15.101,-0.022373
235,15.102,-0.023962
235,15.103,-0.026525
235,15.104,-0.02886
235,15.105,-0.029952
235,15.106,-0.029741
235,15.107,-0.02904
235,15.108,-0.02888
235,15.109,-0.029821
235,15.11,-0.031558
235,15.111,-0.03302
235,15.112,-0.032906
235,15.113,-0.030127
235,15.114,-0.023626
235,15.115,-0.012223
235,15.116,0.004241
235,15.117,0.023209
235,15.118,0.040131
235,15.119,0.052159
235,15.12,0.060895
235,15.121,0.07064
235,15.122,0.083531
235,15.123,0.095969
235,15.124,0.099737
235,15.125,0.087804
235,15.126,0.060357
235,15.127,0.025527
235,15.128,-0.005716
235,15.129,-0.025649
235,15.13,-0.032393
235,15.131,-0.028692
235,15.132,-0.019223
235,15.133,-0.008398
235,15.134,0.00067
235,15.135,0.006392
235,15.136,0.008673
235,15.137,0.008674
235,15.138,0.008119
235,15.139,0.008241
235,15.14,0.009037
235,15.141,0.009495
235,15.142,0.008666
235,15.143,0.006628
235,15.144,0.004508
235,15.145,0.003598
235,15.146,0.004388
235,15.147,0.006273
235,15.148,0.007979
235,15.149,0.008327
235,15.15,0.007006
235,15.151,0.004841
235,15.152,0.003137
235,15.153,0.002536
235,15.154,0.002428
235,15.155,0.001503
235,15.156,-0.001057
235,15.157,-0.004793
235,15.158,-0.008318
235,15.159,-0.010512
235,15.16,-0.011489
235,15.161,-0.012433
235,15.162,-0.014466
235,15.163,-0.017579
235,15.164,-0.02054
235,15.165,-0.021839
235,15.166,-0.02085
235,15.167,-0.018282
235,15.168,-0.015618
235,15.169,-0.014081
235,15.17,-0.013927
235,15.171,-0.014548
235,15.172,-0.01511
235,15.173,-0.015163
235,15.174,-0.014888
235,15.175,-0.014929
235,15.176,-0.015846
235,15.177,-0.017563
235,15.178,-0.019328
235,15.179,-0.020254
235,15.18,-0.020064
235,15.181,-0.019331
235,15.182,-0.018944
235,15.183,-0.019375
235,15.184,-0.020522
235,15.185,-0.022215
235,15.186,-0.02464
235,15.187,-0.028081
235,15.188,-0.03211
235,15.189,-0.035063
235,15.19,-0.034759
235,15.191,-0.030219
235,15.192,-0.022725
235,15.193,-0.015195
235,15.194,-0.010491
235,15.195,-0.009917
235,15.196,-0.012832
235,15.197,-0.017405
235,15.198,-0.021665
235,15.199,-0.024247
235,15.2,-0.024822
235,15.201,-0.024143
235,15.202,-0.023521
235,15.203,-0.023893
235,15.204,-0.025137
235,15.205,-0.026248
235,15.206,-0.026189
235,15.207,-0.024744
235,15.208,-0.022726
235,15.209,-0.021415
235,15.21,-0.021592
235,15.211,-0.022888
235,15.212,-0.024076
235,15.213,-0.024136
235,15.214,-0.023103
235,15.215,-0.021937
235,15.216,-0.021653
235,15.217,-0.022455
235,15.218,-0.023521
235,15.219,-0.023712
235,15.22,-0.022676
235,15.221,-0.021244
235,15.222,-0.020686
235,15.223,-0.021581
235,15.224,-0.023428
235,15.225,-0.025154
235,15.226,-0.025671
235,15.227,-0.02391
235,15.228,-0.018574
235,15.229,-0.008369
235,15.23,0.00665
235,15.231,0.023764
235,15.232,0.038788
235,15.233,0.04972
235,15.234,0.058835
235,15.235,0.070217
235,15.236,0.084951
235,15.237,0.098413
235,15.238,0.102185
235,15.239,0.089897
235,15.24,0.062615
235,15.241,0.028833
235,15.242,-0.00082
235,15.243,-0.019235
235,15.244,-0.024915
235,15.245,-0.020592
235,15.246,-0.010695
235,15.247,0.000545
235,15.248,0.009971
235,15.249,0.01587
235,15.25,0.018153
235,15.251,0.01809
235,15.252,0.01744
235,15.253,0.017427
235,15.254,0.018191
235,15.255,0.018972
235,15.256,0.018847
235,15.257,0.017541
235,15.258,0.015766
235,15.259,0.014759
235,15.26,0.015259
235,15.261,0.016771
235,15.262,0.017855
235,15.263,0.017248
235,15.264,0.01485
235,15.265,0.011693
235,15.266,0.009024
235,15.267,0.007413
235,15.268,0.006497
235,15.269,0.005417
235,15.27,0.003586
235,15.271,0.00119
235,15.272,-0.000984
235,15.273,-0.002267
235,15.274,-0.002781
235,15.275,-0.003431
235,15.276,-0.005073
235,15.277,-0.007668
235,15.278,-0.010294
235,15.279,-0.011876
235,15.28,-0.011938
235,15.281,-0.010898
235,15.282,-0.009723
235,15.283,-0.009258
235,15.284,-0.009733
235,15.285,-0.010639
235,15.286,-0.011042
235,15.287,-0.010356
235,15.288,-0.008988
235,15.289,-0.008072
235,15.29,-0.008487
235,15.291,-0.010099
235,15.292,-0.011862
235,15.293,-0.012635
235,15.294,-0.012079
235,15.295,-0.010947
235,15.296,-0.01043
235,15.297,-0.01114
235,15.298,-0.012782
235,15.299,-0.014838
235,15.3,-0.017389
235,15.301,-0.020975
235,15.302,-0.025407
235,15.303,-0.028895
235,15.304,-0.02894
235,15.305,-0.02444
235,15.306,-0.016811
235,15.307,-0.009206
235,15.308,-0.004677
235,15.309,-0.004559
235,15.31,-0.008099
235,15.311,-0.013304
235,15.312,-0.017998
235,15.313,-0.020626
235,15.314,-0.02088
235,15.315,-0.019825
235,15.316,-0.01903
235,15.317,-0.019279
235,15.318,-0.020086
235,15.319,-0.020328
235,15.32,-0.019258
235,15.321,-0.01709
235,15.322,-0.014825
235,15.323,-0.013601
235,15.324,-0.013982
235,15.325,-0.015538
235,15.326,-0.017142
235,15.327,-0.017897
235,15.328,-0.017856
235,15.329,-0.017866
235,15.33,-0.018697
235,15.331,-0.020275
235,15.332,-0.021683
235,15.333,-0.021912
235,15.334,-0.020742
235,15.335,-0.019046
235,15.336,-0.018158
235,15.337,-0.018834
235,15.338,-0.020666
235,15.339,-0.022371
235,15.34,-0.022585
235,15.341,-0.020286
235,15.342,-0.014433
235,15.343,-0.003731
235,15.344,0.012121
235,15.345,0.03058
235,15.346,0.047007
235,15.347,0.058626
235,15.348,0.067285
235,15.349,0.077264
235,15.35,0.090197
235,15.351,0.10191
235,15.352,0.104125
235,15.353,0.090413
235,15.354,0.061768
235,15.355,0.02664
235,15.356,-0.004258
235,15.357,-0.023506
235,15.358,-0.029285
235,15.359,-0.024382
235,15.36,-0.013704
235,15.361,-0.00208
235,15.362,0.007028
235,15.363,0.01204
235,15.364,0.01326
235,15.365,0.01239
235,15.366,0.011554
235,15.367,0.0121
235,15.368,0.013894
235,15.369,0.015641
235,15.37,0.016027
235,15.371,0.014797
235,15.372,0.012962
235,15.373,0.011979
235,15.374,0.012542
235,15.375,0.014001
235,15.376,0.014948
235,15.377,0.014415
235,15.378,0.012554
235,15.379,0.010336
235,15.38,0.008734
235,15.381,0.007965
235,15.382,0.007368
235,15.383,0.00602
235,15.384,0.003559
235,15.385,0.000487
235,15.386,-0.002298
235,15.387,-0.004272
235,15.388,-0.005711
235,15.389,-0.007435
235,15.39,-0.010079
235,15.391,-0.013396
235,15.392,-0.016209
235,15.393,-0.017151
235,15.394,-0.015699
235,15.395,-0.012648
235,15.396,-0.00959
235,15.397,-0.007772
235,15.398,-0.007302
235,15.399,-0.007352
235,15.4,-0.007031
235,15.401,-0.006126
235,15.402,-0.005163
235,15.403,-0.004949
235,15.404,-0.006044
235,15.405,-0.008364
235,15.406,-0.01111
235,15.407,-0.013273
235,15.408,-0.014405
235,15.409,-0.014851
235,15.41,-0.015215
235,15.411,-0.015702
235,15.412,-0.016211
235,15.413,-0.016983
235,15.414,-0.018807
235,15.415,-0.022127
235,15.416,-0.025822
235,15.417,-0.027325
235,15.418,-0.024513
235,15.419,-0.017542
235,15.42,-0.008976
235,15.421,-0.00227
235,15.422,0.00021
235,15.423,-0.001692
235,15.424,-0.006291
235,15.425,-0.011361
235,15.426,-0.01519
235,15.427,-0.016993
235,15.428,-0.01701
235,15.429,-0.016371
235,15.43,-0.016412
235,15.431,-0.017677
235,15.432,-0.019423
235,15.433,-0.020243
235,15.434,-0.019346
235,15.435,-0.017307
235,15.436,-0.015591
235,15.437,-0.015305
235,15.438,-0.016275
235,15.439,-0.017258
235,15.44,-0.017109
235,15.441,-0.015801
235,15.442,-0.014429
235,15.443,-0.014306
235,15.444,-0.01593
235,15.445,-0.018554
235,15.446,-0.020695
235,15.447,-0.021259
235,15.448,-0.020382
235,15.449,-0.019236
235,15.45,-0.018966
235,15.451,-0.019757
235,15.452,-0.020755
235,15.453,-0.0207
235,15.454,-0.018606
235,15.455,-0.013803
235,15.456,-0.005458
235,15.457,0.007196
